"loc","period","validated_species","n.obs","n.days","freq","flash"
828,"1_1","fugl",9,53,0.169811320754717,TRUE
828,"1_1","gaupe",0,53,0,TRUE
828,"1_1","grevling",6,53,0.113207547169811,TRUE
828,"1_1","hare",13,53,0.245283018867925,TRUE
828,"1_1","hjort",1,53,0.0188679245283019,TRUE
828,"1_1","hund",0,53,0,TRUE
828,"1_1","ilder",0,53,0,TRUE
828,"1_1","katt",0,53,0,TRUE
828,"1_1","kjoeretoey",0,53,0,TRUE
828,"1_1","ku",0,53,0,TRUE
828,"1_1","maar",3,53,0.0566037735849057,TRUE
828,"1_1","menneske",0,53,0,TRUE
828,"1_1","motorsykkel",0,53,0,TRUE
828,"1_1","nothing",22,53,0.415094339622642,TRUE
828,"1_1","raadyr",16,53,0.30188679245283,TRUE
828,"1_1","rev",5,53,0.0943396226415094,TRUE
828,"1_1","rugde",0,53,0,TRUE
828,"1_1","sau",0,53,0,TRUE
828,"1_1","skogshons",12,53,0.226415094339623,TRUE
828,"1_1","smagnagere",0,53,0,TRUE
828,"1_1","sykkel",0,53,0,TRUE
828,"1_1","ukjent",0,53,0,TRUE
828,"1_1","ulv",0,53,0,TRUE
828,"1_1","villsvin",0,53,0,TRUE
828,"1_1",NA,0,53,0,TRUE
828,"1_2","andre_maardyr",0,33,0,TRUE
828,"1_2","andre_pattedyr",0,33,0,TRUE
828,"1_2","bjorn",0,33,0,TRUE
828,"1_2","ekorn",2,33,0.0606060606060606,TRUE
828,"1_2","elg",4,33,0.121212121212121,TRUE
828,"1_2","fugl",4,33,0.121212121212121,TRUE
828,"1_2","gaupe",0,33,0,TRUE
828,"1_2","grevling",0,33,0,TRUE
828,"1_2","hare",17,33,0.515151515151515,TRUE
828,"1_2","hjort",0,33,0,TRUE
828,"1_2","hund",0,33,0,TRUE
828,"1_2","ilder",0,33,0,TRUE
828,"1_2","katt",0,33,0,TRUE
828,"1_2","kjoeretoey",0,33,0,TRUE
828,"1_2","ku",0,33,0,TRUE
828,"1_2","maar",2,33,0.0606060606060606,TRUE
828,"1_2","menneske",1,33,0.0303030303030303,TRUE
828,"1_2","motorsykkel",0,33,0,TRUE
828,"1_2","nothing",7,33,0.212121212121212,TRUE
828,"1_2","raadyr",0,33,0,TRUE
828,"1_2","rev",1,33,0.0303030303030303,TRUE
828,"1_2","rugde",0,33,0,TRUE
828,"1_2","sau",0,33,0,TRUE
828,"1_2","skogshons",1,33,0.0303030303030303,TRUE
828,"1_2","smagnagere",0,33,0,TRUE
828,"1_2","sykkel",0,33,0,TRUE
828,"1_2","ukjent",1,33,0.0303030303030303,TRUE
828,"1_2","ulv",0,33,0,TRUE
828,"1_2","villsvin",0,33,0,TRUE
828,"1_2",NA,0,33,0,TRUE
829,"0_1","andre_maardyr",0,87,0,FALSE
829,"0_1","andre_pattedyr",0,87,0,FALSE
829,"0_1","bjorn",0,87,0,FALSE
829,"0_1","ekorn",23,87,0.264367816091954,FALSE
829,"0_1","elg",2,87,0.0229885057471264,FALSE
829,"0_1","fugl",24,87,0.275862068965517,FALSE
829,"0_1","gaupe",0,87,0,FALSE
829,"0_1","grevling",1,87,0.0114942528735632,FALSE
829,"0_1","hare",82,87,0.942528735632184,FALSE
829,"0_1","hjort",0,87,0,FALSE
829,"0_1","hund",0,87,0,FALSE
829,"0_1","ilder",0,87,0,FALSE
829,"0_1","katt",0,87,0,FALSE
829,"0_1","kjoeretoey",0,87,0,FALSE
829,"0_1","ku",0,87,0,FALSE
829,"0_1","maar",1,87,0.0114942528735632,FALSE
829,"0_1","menneske",6,87,0.0689655172413793,FALSE
829,"0_1","motorsykkel",0,87,0,FALSE
829,"0_1","nothing",63,87,0.724137931034483,FALSE
829,"0_1","raadyr",0,87,0,FALSE
829,"0_1","rev",6,87,0.0689655172413793,FALSE
829,"0_1","rugde",1,87,0.0114942528735632,FALSE
829,"0_1","sau",0,87,0,FALSE
829,"0_1","skogshons",0,87,0,FALSE
829,"0_1","smagnagere",0,87,0,FALSE
829,"0_1","sykkel",0,87,0,FALSE
829,"0_1","ukjent",5,87,0.0574712643678161,FALSE
829,"0_1","ulv",0,87,0,FALSE
829,"0_1","villsvin",0,87,0,FALSE
829,"0_1",NA,0,87,0,FALSE
829,"0_2","andre_maardyr",0,55,0,FALSE
829,"0_2","andre_pattedyr",0,55,0,FALSE
829,"0_2","bjorn",0,55,0,FALSE
829,"0_2","ekorn",9,55,0.163636363636364,FALSE
829,"0_2","elg",4,55,0.0727272727272727,FALSE
829,"0_2","fugl",5,55,0.0909090909090909,FALSE
829,"0_2","gaupe",4,55,0.0727272727272727,FALSE
829,"0_2","grevling",1,55,0.0181818181818182,FALSE
829,"0_2","hare",27,55,0.490909090909091,FALSE
829,"0_2","hjort",0,55,0,FALSE
829,"0_2","hund",1,55,0.0181818181818182,FALSE
829,"0_2","ilder",0,55,0,FALSE
829,"0_2","katt",0,55,0,FALSE
829,"0_2","kjoeretoey",0,55,0,FALSE
829,"0_2","ku",0,55,0,FALSE
829,"0_2","maar",3,55,0.0545454545454545,FALSE
829,"0_2","menneske",3,55,0.0545454545454545,FALSE
829,"0_2","motorsykkel",0,55,0,FALSE
829,"0_2","nothing",17,55,0.309090909090909,FALSE
829,"0_2","raadyr",0,55,0,FALSE
829,"0_2","rev",3,55,0.0545454545454545,FALSE
829,"0_2","rugde",0,55,0,FALSE
829,"0_2","sau",0,55,0,FALSE
829,"0_2","skogshons",3,55,0.0545454545454545,FALSE
829,"0_2","smagnagere",4,55,0.0727272727272727,FALSE
829,"0_2","sykkel",0,55,0,FALSE
829,"0_2","ukjent",0,55,0,FALSE
829,"0_2","ulv",0,55,0,FALSE
829,"0_2","villsvin",0,55,0,FALSE
829,"0_2",NA,0,55,0,FALSE
830,"Control","andre_maardyr",0,132,0,FALSE
830,"Control","andre_pattedyr",0,132,0,FALSE
830,"Control","bjorn",0,132,0,FALSE
830,"Control","ekorn",2,132,0.0151515151515152,FALSE
830,"Control","elg",9,132,0.0681818181818182,FALSE
830,"Control","fugl",14,132,0.106060606060606,FALSE
830,"Control","gaupe",1,132,0.00757575757575758,FALSE
830,"Control","grevling",6,132,0.0454545454545455,FALSE
830,"Control","hare",13,132,0.0984848484848485,FALSE
830,"Control","hjort",8,132,0.0606060606060606,FALSE
830,"Control","hund",4,132,0.0303030303030303,FALSE
830,"Control","ilder",0,132,0,FALSE
830,"Control","katt",0,132,0,FALSE
830,"Control","kjoeretoey",5,132,0.0378787878787879,FALSE
830,"Control","ku",4,132,0.0303030303030303,FALSE
830,"Control","maar",3,132,0.0227272727272727,FALSE
830,"Control","menneske",42,132,0.318181818181818,FALSE
830,"Control","motorsykkel",0,132,0,FALSE
830,"Control","nothing",74,132,0.560606060606061,FALSE
830,"Control","raadyr",0,132,0,FALSE
830,"Control","rev",24,132,0.181818181818182,FALSE
830,"Control","rugde",0,132,0,FALSE
830,"Control","sau",24,132,0.181818181818182,FALSE
830,"Control","skogshons",1,132,0.00757575757575758,FALSE
830,"Control","smagnagere",0,132,0,FALSE
830,"Control","sykkel",0,132,0,FALSE
830,"Control","ukjent",2,132,0.0151515151515152,FALSE
830,"Control","ulv",0,132,0,FALSE
830,"Control","villsvin",0,132,0,FALSE
830,"Control",NA,20,132,0.151515151515152,FALSE
831,"0_1","andre_maardyr",0,57,0,FALSE
831,"0_1","andre_pattedyr",0,57,0,FALSE
831,"0_1","bjorn",0,57,0,FALSE
831,"0_1","ekorn",1,57,0.0175438596491228,FALSE
831,"0_1","elg",1,57,0.0175438596491228,FALSE
831,"0_1","fugl",3,57,0.0526315789473684,FALSE
831,"0_1","gaupe",0,57,0,FALSE
831,"0_1","grevling",0,57,0,FALSE
831,"0_1","hare",27,57,0.473684210526316,FALSE
831,"0_1","hjort",1,57,0.0175438596491228,FALSE
831,"0_1","hund",0,57,0,FALSE
831,"0_1","ilder",0,57,0,FALSE
831,"0_1","katt",0,57,0,FALSE
831,"0_1","kjoeretoey",0,57,0,FALSE
831,"0_1","ku",0,57,0,FALSE
831,"0_1","maar",2,57,0.0350877192982456,FALSE
831,"0_1","menneske",17,57,0.298245614035088,FALSE
831,"0_1","motorsykkel",0,57,0,FALSE
831,"0_1","nothing",34,57,0.596491228070175,FALSE
831,"0_1","raadyr",1,57,0.0175438596491228,FALSE
831,"0_1","rev",10,57,0.175438596491228,FALSE
831,"0_1","rugde",0,57,0,FALSE
831,"0_1","sau",0,57,0,FALSE
831,"0_1","skogshons",0,57,0,FALSE
831,"0_1","smagnagere",0,57,0,FALSE
831,"0_1","sykkel",0,57,0,FALSE
831,"0_1","ukjent",3,57,0.0526315789473684,FALSE
831,"0_1","ulv",0,57,0,FALSE
831,"0_1","villsvin",0,57,0,FALSE
831,"0_1",NA,0,57,0,FALSE
831,"0_2","andre_maardyr",0,36,0,FALSE
831,"0_2","andre_pattedyr",0,36,0,FALSE
831,"0_2","bjorn",0,36,0,FALSE
831,"0_2","ekorn",0,36,0,FALSE
831,"0_2","elg",3,36,0.0833333333333333,FALSE
831,"0_2","fugl",3,36,0.0833333333333333,FALSE
831,"0_2","gaupe",1,36,0.0277777777777778,FALSE
831,"0_2","grevling",1,36,0.0277777777777778,FALSE
831,"0_2","hare",2,36,0.0555555555555556,FALSE
831,"0_2","hjort",2,36,0.0555555555555556,FALSE
831,"0_2","hund",1,36,0.0277777777777778,FALSE
831,"0_2","ilder",0,36,0,FALSE
831,"0_2","katt",0,36,0,FALSE
831,"0_2","kjoeretoey",0,36,0,FALSE
831,"0_2","ku",5,36,0.138888888888889,FALSE
831,"0_2","maar",0,36,0,FALSE
831,"0_2","menneske",19,36,0.527777777777778,FALSE
831,"0_2","motorsykkel",0,36,0,FALSE
831,"0_2","nothing",8,36,0.222222222222222,FALSE
831,"0_2","raadyr",1,36,0.0277777777777778,FALSE
831,"0_2","rev",6,36,0.166666666666667,FALSE
831,"0_2","rugde",0,36,0,FALSE
831,"0_2","sau",0,36,0,FALSE
831,"0_2","skogshons",5,36,0.138888888888889,FALSE
831,"0_2","smagnagere",0,36,0,FALSE
831,"0_2","sykkel",2,36,0.0555555555555556,FALSE
831,"0_2","ukjent",1,36,0.0277777777777778,FALSE
831,"0_2","ulv",0,36,0,FALSE
831,"0_2","villsvin",0,36,0,FALSE
831,"0_2",NA,0,36,0,FALSE
831,"1_1","andre_maardyr",0,32,0,TRUE
831,"1_1","andre_pattedyr",0,32,0,TRUE
831,"1_1","bjorn",0,32,0,TRUE
831,"1_1","ekorn",0,32,0,TRUE
831,"1_1","elg",2,32,0.0625,TRUE
831,"1_1","fugl",1,32,0.03125,TRUE
831,"1_1","gaupe",1,32,0.03125,TRUE
831,"1_1","grevling",2,32,0.0625,TRUE
831,"1_1","hare",2,32,0.0625,TRUE
831,"1_1","hjort",3,32,0.09375,TRUE
831,"1_1","hund",0,32,0,TRUE
831,"1_1","ilder",0,32,0,TRUE
831,"1_1","katt",0,32,0,TRUE
831,"1_1","kjoeretoey",0,32,0,TRUE
831,"1_1","ku",0,32,0,TRUE
831,"1_1","maar",0,32,0,TRUE
831,"1_1","menneske",21,32,0.65625,TRUE
831,"1_1","motorsykkel",0,32,0,TRUE
831,"1_1","nothing",13,32,0.40625,TRUE
831,"1_1","raadyr",4,32,0.125,TRUE
831,"1_1","rev",5,32,0.15625,TRUE
831,"1_1","rugde",0,32,0,TRUE
831,"1_1","sau",0,32,0,TRUE
831,"1_1","skogshons",1,32,0.03125,TRUE
831,"1_1","smagnagere",0,32,0,TRUE
831,"1_1","sykkel",0,32,0,TRUE
831,"1_1","ukjent",0,32,0,TRUE
831,"1_1","ulv",0,32,0,TRUE
831,"1_1","villsvin",0,32,0,TRUE
831,"1_1",NA,0,32,0,TRUE
833,"0_1","andre_maardyr",0,6,0,FALSE
833,"0_1","andre_pattedyr",0,6,0,FALSE
833,"0_1","bjorn",0,6,0,FALSE
833,"0_1","ekorn",0,6,0,FALSE
833,"0_1","elg",0,6,0,FALSE
833,"0_1","fugl",0,6,0,FALSE
833,"0_1","gaupe",0,6,0,FALSE
833,"0_1","grevling",0,6,0,FALSE
833,"0_1","hare",6,6,1,FALSE
833,"0_1","hjort",0,6,0,FALSE
833,"0_1","hund",0,6,0,FALSE
833,"0_1","ilder",2,6,0.333333333333333,FALSE
833,"0_1","katt",0,6,0,FALSE
833,"0_1","kjoeretoey",0,6,0,FALSE
833,"0_1","ku",0,6,0,FALSE
833,"0_1","maar",0,6,0,FALSE
833,"0_1","menneske",0,6,0,FALSE
833,"0_1","motorsykkel",0,6,0,FALSE
833,"0_1","nothing",0,6,0,FALSE
833,"0_1","raadyr",0,6,0,FALSE
833,"0_1","rev",1,6,0.166666666666667,FALSE
833,"0_1","rugde",0,6,0,FALSE
833,"0_1","sau",0,6,0,FALSE
833,"0_1","skogshons",0,6,0,FALSE
833,"0_1","smagnagere",0,6,0,FALSE
833,"0_1","sykkel",0,6,0,FALSE
833,"0_1","ukjent",0,6,0,FALSE
833,"0_1","ulv",0,6,0,FALSE
833,"0_1","villsvin",0,6,0,FALSE
833,"0_1",NA,0,6,0,FALSE
833,"0_2","andre_maardyr",0,20,0,FALSE
833,"0_2","andre_pattedyr",0,20,0,FALSE
833,"0_2","bjorn",0,20,0,FALSE
833,"0_2","ekorn",2,20,0.1,FALSE
833,"0_2","elg",3,20,0.15,FALSE
833,"0_2","fugl",1,20,0.05,FALSE
833,"0_2","gaupe",0,20,0,FALSE
833,"0_2","grevling",1,20,0.05,FALSE
833,"0_2","hare",1,20,0.05,FALSE
833,"0_2","hjort",0,20,0,FALSE
833,"0_2","hund",0,20,0,FALSE
833,"0_2","ilder",0,20,0,FALSE
833,"0_2","katt",0,20,0,FALSE
833,"0_2","kjoeretoey",0,20,0,FALSE
833,"0_2","ku",1,20,0.05,FALSE
833,"0_2","maar",3,20,0.15,FALSE
833,"0_2","menneske",0,20,0,FALSE
833,"0_2","motorsykkel",0,20,0,FALSE
833,"0_2","nothing",3,20,0.15,FALSE
833,"0_2","raadyr",2,20,0.1,FALSE
833,"0_2","rev",0,20,0,FALSE
833,"0_2","rugde",0,20,0,FALSE
833,"0_2","sau",6,20,0.3,FALSE
833,"0_2","skogshons",1,20,0.05,FALSE
833,"0_2","smagnagere",0,20,0,FALSE
833,"0_2","sykkel",0,20,0,FALSE
833,"0_2","ukjent",0,20,0,FALSE
833,"0_2","ulv",0,20,0,FALSE
833,"0_2","villsvin",0,20,0,FALSE
833,"0_2",NA,0,20,0,FALSE
833,"0_3","andre_maardyr",0,30,0,FALSE
833,"0_3","andre_pattedyr",0,30,0,FALSE
833,"0_3","bjorn",0,30,0,FALSE
833,"0_3","ekorn",16,30,0.533333333333333,FALSE
833,"0_3","elg",1,30,0.0333333333333333,FALSE
833,"0_3","fugl",2,30,0.0666666666666667,FALSE
833,"0_3","gaupe",0,30,0,FALSE
833,"0_3","grevling",0,30,0,FALSE
833,"0_3","hare",0,30,0,FALSE
833,"0_3","hjort",0,30,0,FALSE
833,"0_3","hund",1,30,0.0333333333333333,FALSE
833,"0_3","ilder",0,30,0,FALSE
833,"0_3","katt",0,30,0,FALSE
833,"0_3","kjoeretoey",0,30,0,FALSE
833,"0_3","ku",0,30,0,FALSE
833,"0_3","maar",0,30,0,FALSE
833,"0_3","menneske",1,30,0.0333333333333333,FALSE
833,"0_3","motorsykkel",0,30,0,FALSE
833,"0_3","nothing",13,30,0.433333333333333,FALSE
833,"0_3","raadyr",1,30,0.0333333333333333,FALSE
833,"0_3","rev",0,30,0,FALSE
833,"0_3","rugde",0,30,0,FALSE
833,"0_3","sau",0,30,0,FALSE
833,"0_3","skogshons",0,30,0,FALSE
833,"0_3","smagnagere",0,30,0,FALSE
833,"0_3","sykkel",0,30,0,FALSE
833,"0_3","ukjent",1,30,0.0333333333333333,FALSE
833,"0_3","ulv",0,30,0,FALSE
833,"0_3","villsvin",0,30,0,FALSE
833,"0_3",NA,0,30,0,FALSE
833,"1_1","andre_maardyr",0,34,0,TRUE
833,"1_1","andre_pattedyr",0,34,0,TRUE
833,"1_1","bjorn",0,34,0,TRUE
833,"1_1","ekorn",1,34,0.0294117647058824,TRUE
833,"1_1","elg",2,34,0.0588235294117647,TRUE
833,"1_1","fugl",1,34,0.0294117647058824,TRUE
833,"1_1","gaupe",0,34,0,TRUE
833,"1_1","grevling",9,34,0.264705882352941,TRUE
833,"1_1","hare",16,34,0.470588235294118,TRUE
833,"1_1","hjort",0,34,0,TRUE
833,"1_1","hund",0,34,0,TRUE
833,"1_1","ilder",0,34,0,TRUE
833,"1_1","katt",0,34,0,TRUE
833,"1_1","kjoeretoey",0,34,0,TRUE
833,"1_1","ku",0,34,0,TRUE
833,"1_1","maar",1,34,0.0294117647058824,TRUE
833,"1_1","menneske",0,34,0,TRUE
833,"1_1","motorsykkel",0,34,0,TRUE
833,"1_1","nothing",10,34,0.294117647058824,TRUE
833,"1_1","raadyr",3,34,0.0882352941176471,TRUE
833,"1_1","rev",4,34,0.117647058823529,TRUE
833,"1_1","rugde",0,34,0,TRUE
833,"1_1","sau",0,34,0,TRUE
833,"1_1","skogshons",0,34,0,TRUE
833,"1_1","smagnagere",0,34,0,TRUE
833,"1_1","sykkel",0,34,0,TRUE
833,"1_1","ukjent",0,34,0,TRUE
833,"1_1","ulv",0,34,0,TRUE
833,"1_1","villsvin",0,34,0,TRUE
833,"1_1",NA,0,34,0,TRUE
833,"1_2","andre_maardyr",0,20,0,TRUE
833,"1_2","andre_pattedyr",0,20,0,TRUE
833,"1_2","bjorn",0,20,0,TRUE
833,"1_2","ekorn",11,20,0.55,TRUE
833,"1_2","elg",1,20,0.05,TRUE
833,"1_2","fugl",0,20,0,TRUE
833,"1_2","gaupe",0,20,0,TRUE
833,"1_2","grevling",2,20,0.1,TRUE
833,"1_2","hare",0,20,0,TRUE
833,"1_2","hjort",0,20,0,TRUE
833,"1_2","hund",0,20,0,TRUE
833,"1_2","ilder",0,20,0,TRUE
833,"1_2","katt",0,20,0,TRUE
833,"1_2","kjoeretoey",0,20,0,TRUE
833,"1_2","ku",0,20,0,TRUE
833,"1_2","maar",1,20,0.05,TRUE
833,"1_2","menneske",0,20,0,TRUE
833,"1_2","motorsykkel",0,20,0,TRUE
833,"1_2","nothing",4,20,0.2,TRUE
833,"1_2","raadyr",1,20,0.05,TRUE
833,"1_2","rev",0,20,0,TRUE
833,"1_2","rugde",0,20,0,TRUE
833,"1_2","sau",5,20,0.25,TRUE
833,"1_2","skogshons",0,20,0,TRUE
833,"1_2","smagnagere",0,20,0,TRUE
833,"1_2","sykkel",0,20,0,TRUE
833,"1_2","ukjent",0,20,0,TRUE
833,"1_2","ulv",0,20,0,TRUE
833,"1_2","villsvin",0,20,0,TRUE
833,"1_2",NA,0,20,0,TRUE
834,"0_1","andre_maardyr",0,4,0,FALSE
834,"0_1","andre_pattedyr",0,4,0,FALSE
834,"0_1","bjorn",0,4,0,FALSE
834,"0_1","ekorn",0,4,0,FALSE
834,"0_1","elg",0,4,0,FALSE
834,"0_1","fugl",0,4,0,FALSE
834,"0_1","gaupe",0,4,0,FALSE
834,"0_1","grevling",0,4,0,FALSE
834,"0_1","hare",1,4,0.25,FALSE
834,"0_1","hjort",0,4,0,FALSE
834,"0_1","hund",0,4,0,FALSE
834,"0_1","ilder",0,4,0,FALSE
834,"0_1","katt",0,4,0,FALSE
834,"0_1","kjoeretoey",0,4,0,FALSE
834,"0_1","ku",0,4,0,FALSE
834,"0_1","maar",0,4,0,FALSE
834,"0_1","menneske",0,4,0,FALSE
834,"0_1","motorsykkel",0,4,0,FALSE
834,"0_1","nothing",1,4,0.25,FALSE
834,"0_1","raadyr",2,4,0.5,FALSE
834,"0_1","rev",1,4,0.25,FALSE
834,"0_1","rugde",0,4,0,FALSE
834,"0_1","sau",0,4,0,FALSE
834,"0_1","skogshons",0,4,0,FALSE
834,"0_1","smagnagere",0,4,0,FALSE
834,"0_1","sykkel",0,4,0,FALSE
834,"0_1","ukjent",0,4,0,FALSE
834,"0_1","ulv",0,4,0,FALSE
834,"0_1","villsvin",0,4,0,FALSE
834,"0_1",NA,0,4,0,FALSE
834,"0_2","andre_maardyr",0,45,0,FALSE
834,"0_2","andre_pattedyr",0,45,0,FALSE
834,"0_2","bjorn",0,45,0,FALSE
834,"0_2","ekorn",5,45,0.111111111111111,FALSE
834,"0_2","elg",6,45,0.133333333333333,FALSE
834,"0_2","fugl",6,45,0.133333333333333,FALSE
834,"0_2","gaupe",0,45,0,FALSE
834,"0_2","grevling",3,45,0.0666666666666667,FALSE
834,"0_2","hare",18,45,0.4,FALSE
834,"0_2","hjort",7,45,0.155555555555556,FALSE
834,"0_2","hund",0,45,0,FALSE
834,"0_2","ilder",0,45,0,FALSE
834,"0_2","katt",0,45,0,FALSE
834,"0_2","kjoeretoey",0,45,0,FALSE
834,"0_2","ku",0,45,0,FALSE
834,"0_2","maar",1,45,0.0222222222222222,FALSE
834,"0_2","menneske",0,45,0,FALSE
834,"0_2","motorsykkel",0,45,0,FALSE
834,"0_2","nothing",15,45,0.333333333333333,FALSE
834,"0_2","raadyr",20,45,0.444444444444444,FALSE
834,"0_2","rev",1,45,0.0222222222222222,FALSE
834,"0_2","rugde",0,45,0,FALSE
834,"0_2","sau",0,45,0,FALSE
834,"0_2","skogshons",5,45,0.111111111111111,FALSE
834,"0_2","smagnagere",0,45,0,FALSE
834,"0_2","sykkel",0,45,0,FALSE
834,"0_2","ukjent",2,45,0.0444444444444444,FALSE
834,"0_2","ulv",0,45,0,FALSE
834,"0_2","villsvin",0,45,0,FALSE
834,"0_2",NA,0,45,0,FALSE
834,"0_3","andre_maardyr",0,37,0,FALSE
834,"0_3","andre_pattedyr",0,37,0,FALSE
834,"0_3","bjorn",0,37,0,FALSE
834,"0_3","ekorn",5,37,0.135135135135135,FALSE
834,"0_3","elg",1,37,0.027027027027027,FALSE
834,"0_3","fugl",5,37,0.135135135135135,FALSE
834,"0_3","gaupe",0,37,0,FALSE
834,"0_3","grevling",0,37,0,FALSE
834,"0_3","hare",9,37,0.243243243243243,FALSE
834,"0_3","hjort",2,37,0.0540540540540541,FALSE
834,"0_3","hund",0,37,0,FALSE
834,"0_3","ilder",0,37,0,FALSE
834,"0_3","katt",0,37,0,FALSE
834,"0_3","kjoeretoey",0,37,0,FALSE
834,"0_3","ku",0,37,0,FALSE
834,"0_3","maar",0,37,0,FALSE
834,"0_3","menneske",0,37,0,FALSE
834,"0_3","motorsykkel",0,37,0,FALSE
834,"0_3","nothing",12,37,0.324324324324324,FALSE
834,"0_3","raadyr",12,37,0.324324324324324,FALSE
834,"0_3","rev",6,37,0.162162162162162,FALSE
834,"0_3","rugde",1,37,0.027027027027027,FALSE
834,"0_3","sau",0,37,0,FALSE
834,"0_3","skogshons",1,37,0.027027027027027,FALSE
834,"0_3","smagnagere",0,37,0,FALSE
834,"0_3","sykkel",0,37,0,FALSE
834,"0_3","ukjent",0,37,0,FALSE
834,"0_3","ulv",0,37,0,FALSE
834,"0_3","villsvin",0,37,0,FALSE
834,"0_3",NA,0,37,0,FALSE
834,"1_1","andre_maardyr",1,55,0.0181818181818182,TRUE
834,"1_1","andre_pattedyr",0,55,0,TRUE
834,"1_1","bjorn",0,55,0,TRUE
834,"1_1","ekorn",1,55,0.0181818181818182,TRUE
834,"1_1","elg",4,55,0.0727272727272727,TRUE
834,"1_1","fugl",6,55,0.109090909090909,TRUE
834,"1_1","gaupe",0,55,0,TRUE
834,"1_1","grevling",17,55,0.309090909090909,TRUE
834,"1_1","hare",29,55,0.527272727272727,TRUE
834,"1_1","hjort",2,55,0.0363636363636364,TRUE
834,"1_1","hund",0,55,0,TRUE
834,"1_1","ilder",0,55,0,TRUE
834,"1_1","katt",0,55,0,TRUE
834,"1_1","kjoeretoey",0,55,0,TRUE
834,"1_1","ku",0,55,0,TRUE
834,"1_1","maar",0,55,0,TRUE
834,"1_1","menneske",0,55,0,TRUE
834,"1_1","motorsykkel",0,55,0,TRUE
834,"1_1","nothing",14,55,0.254545454545455,TRUE
834,"1_1","raadyr",15,55,0.272727272727273,TRUE
834,"1_1","rev",9,55,0.163636363636364,TRUE
834,"1_1","rugde",0,55,0,TRUE
834,"1_1","sau",0,55,0,TRUE
834,"1_1","skogshons",5,55,0.0909090909090909,TRUE
834,"1_1","smagnagere",0,55,0,TRUE
834,"1_1","sykkel",0,55,0,TRUE
834,"1_1","ukjent",1,55,0.0181818181818182,TRUE
834,"1_1","ulv",0,55,0,TRUE
834,"1_1","villsvin",0,55,0,TRUE
834,"1_1",NA,0,55,0,TRUE
834,"1_2","andre_maardyr",0,23,0,TRUE
834,"1_2","andre_pattedyr",0,23,0,TRUE
834,"1_2","bjorn",0,23,0,TRUE
834,"1_2","ekorn",5,23,0.217391304347826,TRUE
834,"1_2","elg",10,23,0.434782608695652,TRUE
834,"1_2","fugl",3,23,0.130434782608696,TRUE
834,"1_2","gaupe",0,23,0,TRUE
834,"1_2","grevling",0,23,0,TRUE
834,"1_2","hare",0,23,0,TRUE
834,"1_2","hjort",0,23,0,TRUE
834,"1_2","hund",0,23,0,TRUE
834,"1_2","ilder",0,23,0,TRUE
834,"1_2","katt",0,23,0,TRUE
834,"1_2","kjoeretoey",0,23,0,TRUE
834,"1_2","ku",0,23,0,TRUE
834,"1_2","maar",0,23,0,TRUE
834,"1_2","menneske",0,23,0,TRUE
834,"1_2","motorsykkel",0,23,0,TRUE
834,"1_2","nothing",9,23,0.391304347826087,TRUE
834,"1_2","raadyr",12,23,0.521739130434783,TRUE
834,"1_2","rev",1,23,0.0434782608695652,TRUE
834,"1_2","rugde",0,23,0,TRUE
834,"1_2","sau",0,23,0,TRUE
834,"1_2","skogshons",0,23,0,TRUE
834,"1_2","smagnagere",0,23,0,TRUE
834,"1_2","sykkel",0,23,0,TRUE
834,"1_2","ukjent",0,23,0,TRUE
834,"1_2","ulv",0,23,0,TRUE
834,"1_2","villsvin",0,23,0,TRUE
834,"1_2",NA,0,23,0,TRUE
835,"0_1","andre_maardyr",0,60,0,FALSE
835,"0_1","andre_pattedyr",0,60,0,FALSE
835,"0_1","bjorn",0,60,0,FALSE
835,"0_1","ekorn",1,60,0.0166666666666667,FALSE
835,"0_1","elg",5,60,0.0833333333333333,FALSE
835,"0_1","fugl",12,60,0.2,FALSE
835,"0_1","gaupe",3,60,0.05,FALSE
835,"0_1","grevling",10,60,0.166666666666667,FALSE
835,"0_1","hare",9,60,0.15,FALSE
835,"0_1","hjort",0,60,0,FALSE
835,"0_1","hund",0,60,0,FALSE
835,"0_1","ilder",0,60,0,FALSE
835,"0_1","katt",0,60,0,FALSE
835,"0_1","kjoeretoey",38,60,0.633333333333333,FALSE
835,"0_1","ku",0,60,0,FALSE
835,"0_1","maar",1,60,0.0166666666666667,FALSE
835,"0_1","menneske",2,60,0.0333333333333333,FALSE
835,"0_1","motorsykkel",0,60,0,FALSE
835,"0_1","nothing",11,60,0.183333333333333,FALSE
835,"0_1","raadyr",41,60,0.683333333333333,FALSE
835,"0_1","rev",15,60,0.25,FALSE
835,"0_1","rugde",2,60,0.0333333333333333,FALSE
835,"0_1","sau",0,60,0,FALSE
835,"0_1","skogshons",0,60,0,FALSE
835,"0_1","smagnagere",0,60,0,FALSE
835,"0_1","sykkel",0,60,0,FALSE
835,"0_1","ukjent",0,60,0,FALSE
835,"0_1","ulv",0,60,0,FALSE
835,"0_1","villsvin",0,60,0,FALSE
835,"0_1",NA,0,60,0,FALSE
835,"0_2","andre_maardyr",0,45,0,FALSE
835,"0_2","andre_pattedyr",0,45,0,FALSE
835,"0_2","bjorn",0,45,0,FALSE
835,"0_2","ekorn",9,45,0.2,FALSE
835,"0_2","elg",5,45,0.111111111111111,FALSE
835,"0_2","fugl",14,45,0.311111111111111,FALSE
